tickers,market,name,naverTheme,-1,0,1,mmt
251970,KOSDAQ,펌텍코리아,['화장품'],0.0,0.001,0.999,dn/dnk
1020,KOSPI,페이퍼코리아,['제지'],0.901,0.097,0.002,dn/dnk
168360,KOSDAQ,펨트론,"['2차전지(장비)', 'PCB(FPCB 등)', '2차전지', '반도체 장비']",,,,dn/dnk
87010,KOSDAQ,펩트론,"['비만치료제', '치매', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)']",0.0,0.03,0.969,dn/dnk
90080,KOSPI,평화산업,"['방위산업/전쟁 및 테러', '자동차부품', '수소차(연료전지/부품/충전소 등)']",1.0,0.0,0.0,dn/dnk
10770,KOSPI,평화홀딩스,"['수소차(연료전지/부품/충전소 등)', '지주사']",0.031,0.953,0.016,dn/dnk
64800,KOSDAQ,포니링크,"['자율주행차', '증강현실(AR)', 'SNS(소셜네트워크서비스)', '클라우드 컴퓨팅', '모바일솔루션(스마트폰)', '패션/의류']",1.0,0.0,0.0,dn/dnk
119500,KOSDAQ,포메탈,"['로봇(산업용/협동로봇 등)', '방위산업/전쟁 및 테러', '풍력에너지', '자동차부품', '농업']",0.002,0.364,0.634,dn/dnk
389140,KOSDAQ,포바이포,"['영화', '퓨리오사AI', '영상콘텐츠']",,,,dn/dnk
105760,KOSDAQ,포스뱅크,['키오스크(KIOSK)'],,,,
22100,KOSPI,포스코DX,"['스마트팩토리(스마트공장)', '4차산업 수혜주', 'SI(시스템통합)', '스마트홈(홈네트워크)', '황사/미세먼지', '스마트그리드(지능형전력망)', '인터넷은행', '코리아 밸류업 지수(Korea Value-up Index)', '전력저장장치(ESS)', '클라우드 컴퓨팅']",1.0,0.0,0.0,dn/dnk
58430,KOSPI,포스코스틸리온,"['철강 주요종목', '전기차']",0.035,0.947,0.018,dn/dnk
9520,KOSDAQ,포스코엠텍,"['비철금속', '리튬']",0.003,0.648,0.349,dn/dnk
47050,KOSPI,포스코인터내셔널,"['종합상사', '자원개발', '니켈', '셰일가스(Shale Gas)', '리비안(RIVIAN)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '우크라이나 재건']",0.06,0.939,0.001,dn/dnk
3670,KOSPI,포스코퓨처엠,"['리튬', '2차전지', '2차전지(소재/부품)', '밸류업(24년 기업가치 제고계획 발표)']",0.971,0.028,0.001,dn/dnk
189690,KOSDAQ,포시에스,"['클라우드 컴퓨팅', '재택근무/스마트워크', '모바일콘텐츠(스마트폰/태블릿PC)']",0.0,0.0,0.999,dn/dnk
256630,KOSDAQ,포인트엔지니어링,"['OLED(유기 발광 다이오드)', '반도체 장비', 'LED']",0.99,0.009,0.001,dn/dnk
331380,KOSDAQ,포커스에이아이,"['보안주(물리)', 'CCTV＆DVR']",,,,
208710,KOSDAQ,포톤,"['바이오인식(생체인식)', '휴대폰부품', '카메라모듈/부품', '양자암호/양자컴퓨팅']",,,,
472850,KOSDAQ,폰드그룹,['패션/의류'],,,,
39980,KOSDAQ,폴라리스AI,"['제약업체', 'AI 챗봇(챗GPT 등)', '철도', '패션/의류', '우크라이나 재건', 'GTX(수도권 광역급행철도)', '재난/안전(지진/화재 등)']",0.0,0.0,1.0,dn/dnk
41910,KOSDAQ,폴라리스AI파마,['제약업체'],0.0,0.003,0.997,dn/dnk
234100,KOSDAQ,폴라리스세원,"['리비안(RIVIAN)', '자동차부품', '수소차(연료전지/부품/충전소 등)', '전기차']",0.959,0.039,0.002,dn/dnk
41020,KOSDAQ,폴라리스오피스,"['AI 챗봇(챗GPT 등)', 'NFT(대체불가토큰)', '클라우드 컴퓨팅', '모바일솔루션(스마트폰)', '재택근무/스마트워크', '모바일콘텐츠(스마트폰/태블릿PC)']",0.016,0.263,0.72,dn/dnk
290720,KOSDAQ,푸드나무,"['육계', '음식료업종']",0.0,0.999,0.0,dn/dnk
5670,KOSDAQ,푸드웰,['음식료업종'],0.004,0.987,0.009,dn/dnk
94940,KOSDAQ,푸른기술,"['로봇(산업용/협동로봇 등)', '4차산업 수혜주', '화폐/금융자동화기기(디지털화폐 등)', '철도', '키오스크(KIOSK)']",0.0,0.004,0.995,dn/dnk
17810,KOSPI,풀무원,"['밸류업(25년 기업가치 제고계획 발표)', '지주사', '음식료업종', '김밥(냉동김밥 등)']",0.549,0.408,0.043,dn/dnk
93380,KOSDAQ,풍강,['자동차부품'],0.05,0.948,0.002,dn/dnk
23900,KOSDAQ,풍국주정,"['수소차(연료전지/부품/충전소 등)', '주류업(주정, 에탄올 등)']",0.002,0.975,0.023,dn/dnk
103140,KOSPI,풍산,"['비철금속', '방위산업/전쟁 및 테러', '환율하락 수혜', '화폐/금융자동화기기(디지털화폐 등)', '코리아 밸류업 지수(Korea Value-up Index)', '지주사']",0.004,0.025,0.971,dn/dnk
5810,KOSPI,풍산홀딩스,"['비철금속', '방위산업/전쟁 및 테러', '지주사']",0.0,0.047,0.952,dn/dnk
371950,KOSDAQ,풍원정밀,"['OLED(유기 발광 다이오드)', '日 수출 규제(국산화 등)']",0.057,0.943,,dn/dnk
370090,KOSDAQ,퓨런티어,"['카메라모듈/부품', '자율주행차']",,,,dn/dnk
445180,KOSDAQ,퓨릿,['반도체 재료/부품'],,,,dn/dnk
220100,KOSDAQ,퓨쳐켐,"['고령화 사회(노인복지)', '치매']",0.0,0.999,0.0,dn/dnk
334970,KOSDAQ,프레스티지바이오로직스,"['제약업체', '바이오시밀러(복제 바이오의약품)']",0.264,,0.736,dn/dnk
950210,KOSPI,프레스티지바이오파마,"['제약업체', '바이오시밀러(복제 바이오의약품)']",0.0,,1.0,dn/dnk
321260,KOSDAQ,프로이천,"['OLED(유기 발광 다이오드)', '반도체 장비']",0.087,0.903,0.01,dn/dnk
53610,KOSDAQ,프로텍,"['아이폰', '반도체 장비', '전자파', 'LED장비']",0.003,0.995,0.002,dn/dnk
468530,KOSDAQ,프로티나,['2025 하반기 신규상장'],,,,
303360,KOSDAQ,프로티아,"['의료기기', '백신/진단시약/방역(신종플루, AI 등)']",0.996,0.003,0.001,dn/dnk
377220,KOSDAQ,프롬바이오,"['탈모 치료', '화장품', '건강기능식품']",0.997,,0.003,dn/dnk
335810,KOSDAQ,프리시젼바이오,"['의료기기', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)']",0.996,,0.004,dn/dnk
53160,KOSDAQ,프리엠스,"['화폐/금융자동화기기(디지털화폐 등)', '건설기계', '우크라이나 재건']",0.001,0.956,0.043,dn/dnk
405000,KOSDAQ,플라즈맵,['의료기기'],,,,dn/dnk
75130,KOSDAQ,플랜티넷,"['창투사', '딥페이크(deepfake)', '보안주(정보)', '모바일콘텐츠(스마트폰/태블릿PC)']",0.0,0.004,0.996,dn/dnk
237820,KOSDAQ,플레이디,['광고'],0.713,,0.287,dn/dnk
23770,KOSDAQ,플레이위드,"['게임', '모바일게임(스마트폰)']",0.912,0.087,0.002,dn/dnk
19570,KOSDAQ,플루토스,['창투사'],0.168,0.825,0.007,dn/dnk
300080,KOSDAQ,플리토,['AI 챗봇(챗GPT 등)'],0.001,0.025,0.974,dn/dnk
33790,KOSDAQ,피노,"['2차전지', '2차전지(소재/부품)', '통신장비']",,,,
32580,KOSDAQ,피델릭스,"['휴대폰부품', '스마트폰', '국내 상장 중국기업']",0.001,0.021,0.978,dn/dnk
51380,KOSDAQ,피씨디렉트,['드론(Drone)'],0.389,0.609,0.002,dn/dnk
452450,KOSDAQ,피아이이,"['스마트팩토리(스마트공장)', '지능형로봇/인공지능(AI)', '2차전지', '유리 기판']",,,,
237750,KOSDAQ,피앤씨테크,"['스마트그리드(지능형전력망)', '철도', '전력설비']",0.419,0.537,0.044,dn/dnk
460940,KOSDAQ,피앤에스로보틱스,"['지능형로봇/인공지능(AI)', '고령화 사회(노인복지)', '의료기기']",,,,
319660,KOSDAQ,피에스케이,"['3D 낸드(NAND)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '시스템반도체', 'HBM(고대역폭메모리)', '반도체 장비']",0.811,0.13,0.059,dn/dnk
31980,KOSDAQ,피에스케이홀딩스,"['3D 낸드(NAND)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', 'HBM(고대역폭메모리)', '반도체 장비']",0.917,0.08,0.003,dn/dnk
2230,KOSDAQ,피에스텍,"['스마트홈(홈네트워크)', '스마트그리드(지능형전력망)', '전기차', '전기차(충전소/충전기)']",0.003,0.241,0.756,dn/dnk
43370,KOSDAQ,피에이치에이,"['리비안(RIVIAN)', '자동차부품']",0.001,0.975,0.024,dn/dnk
239890,KOSDAQ,피엔에이치테크,['OLED(유기 발광 다이오드)'],0.012,0.822,0.166,dn/dnk
347740,KOSDAQ,피엔케이피부임상연구센타,['화장품'],0.0,,1.0,dn/dnk
137400,KOSDAQ,피엔티,"['2차전지(장비)', '2차전지', '리비안(RIVIAN)', '전력저장장치(ESS)', 'OLED(유기 발광 다이오드)']",0.554,0.427,0.019,dn/dnk
257370,KOSDAQ,피엔티엠에스,"['2차전지(장비)', '2차전지', 'OLED(유기 발광 다이오드)']",0.0,0.999,0.001,dn/dnk
147760,KOSDAQ,피엠티,['반도체 재료/부품'],0.258,0.605,0.138,dn/dnk
128660,KOSDAQ,피제이메탈,['비철금속'],0.003,0.996,0.001,dn/dnk
6140,KOSDAQ,피제이전자,"['로봇(산업용/협동로봇 등)', '고령화 사회(노인복지)', '보안주(물리)', '의료기기']",0.02,0.886,0.093,dn/dnk
304840,KOSDAQ,피플바이오,"['탈모 치료', '치매']",0.704,,0.296,dn/dnk
87600,KOSDAQ,픽셀플러스,"['카메라모듈/부품', '보안주(물리)']",0.992,0.007,0.001,dn/dnk
291810,KOSDAQ,핀텔,"['지능형로봇/인공지능(AI)', '보안주(정보)']",,,,dn/dnk
378340,KOSDAQ,필에너지,"['2차전지(장비)', '2차전지']",,,,dn/dnk
161580,KOSDAQ,필옵틱스,"['2차전지(장비)', 'PCB(FPCB 등)', '2차전지', '플렉서블 디스플레이', '유리 기판', 'OLED(유기 발광 다이오드)']",0.557,0.381,0.062,dn/dnk
347770,KOSDAQ,핌스,['OLED(유기 발광 다이오드)'],1.0,,0.0,dn/dnk
163730,KOSDAQ,핑거,"['메타버스(Metaverse)', 'STO(토큰증권 발행)', 'NFT(대체불가토큰)', '모바일솔루션(스마트폰)', '핀테크(FinTech)', '웹툰', '마이데이터', '스테이블코인', '모바일콘텐츠(스마트폰/태블릿PC)']",0.0,,1.0,dn/dnk
417180,KOSDAQ,핑거스토리,"['웹툰', '모바일콘텐츠(스마트폰/태블릿PC)']",,,,dn/dnk
454640,KOSDAQ,하나29호스팩,['기업인수목적회사(SPAC)'],,,,dn/dnk
469880,KOSDAQ,하나30호스팩,['기업인수목적회사(SPAC)'],,,,dn/dnk
469900,KOSDAQ,하나31호스팩,['기업인수목적회사(SPAC)'],,,,
475240,KOSDAQ,하나32호스팩,['기업인수목적회사(SPAC)'],,,,
475250,KOSDAQ,하나33호스팩,['기업인수목적회사(SPAC)'],,,,
484130,KOSDAQ,하나34호스팩,['기업인수목적회사(SPAC)'],,,,
86790,KOSPI,하나금융지주,"['STO(토큰증권 발행)', '코리아 밸류업 지수(Korea Value-up Index)', '토스(toss)', '밸류업(24년 기업가치 제고계획 발표)', '지주사', '은행']",0.0,0.001,0.999,dn/dnk
299030,KOSDAQ,하나기술,"['2차전지(장비)', '2차전지(전고체)', '폐배터리', '2차전지']",0.565,0.191,0.244,dn/dnk
67310,KOSDAQ,하나마이크론,"['밸류업(25년 기업가치 제고계획 발표)', '시스템반도체', '반도체 재료/부품', '반도체 장비']",0.995,0.005,0.0,dn/dnk
166090,KOSDAQ,하나머티리얼즈,['반도체 재료/부품'],0.401,0.569,0.029,dn/dnk
293480,KOSPI,하나제약,['제약업체'],0.0,1.0,0.0,dn/dnk
39130,KOSPI,하나투어,"['환율하락 수혜', '코리아 밸류업 지수(Korea Value-up Index)', '여행']",0.003,0.051,0.946,dn/dnk
136480,KOSDAQ,하림,"['지주사', '스포츠행사 수혜(올림픽, 월드컵 등)', '육계', '여름', '구제역/광우병 수혜', '아프리카 돼지열병(ASF)']",0.0,0.001,0.999,dn/dnk
3380,KOSDAQ,하림지주,['지주사'],0.0,0.0,0.999,dn/dnk
450330,KOSDAQ,하스,"['치아 치료(임플란트 등)', '유리 기판']",,,,
101670,KOSDAQ,하이드로리튬,"['리튬', 'DMZ 평화공원', '재난/안전(지진/화재 등)', '태풍 및 장마', '4대강 복원']",0.09,0.909,0.001,dn/dnk
365590,KOSDAQ,하이딥,['터치패널(스마트폰/태블릿PC 등)'],0.496,0.504,0.0,dn/dnk
13030,KOSDAQ,하이록코리아,"['조선기자재', '철도', '피팅(관이음쇠)/밸브', '원자력발전']",0.0,0.001,0.999,dn/dnk
352820,KOSPI,하이브,"['음원/음반', '엔터테인먼트']",0.0,0.0,1.0,dn/dnk
126700,KOSDAQ,하이비젼시스템,"['3D 프린터', '스마트폰', '카메라모듈/부품', '자율주행차', '아이폰', '가상현실(VR)']",0.169,0.83,0.001,dn/dnk
71090,KOSPI,하이스틸,"['강관업체(Steel pipe)', '남-북-러 가스관사업', '철강 중소형', '수자원(양적/질적 개선)']",0.001,0.036,0.963,dn/dnk
450050,KOSDAQ,하이제8호스팩,['기업인수목적회사(SPAC)'],,,,dn/dnk
160190,KOSDAQ,하이젠알앤엠,"['로봇(산업용/협동로봇 등)', '전기차']",,,,
221840,KOSDAQ,하이즈항공,"['UAM(도심항공모빌리티)', '항공기부품', '밸류업(25년 기업가치 제고계획 발표)']",0.519,0.304,0.177,dn/dnk
106190,KOSDAQ,하이텍팜,"['제약업체', '메르스 코로나 바이러스']",0.722,0.275,0.003,dn/dnk
80,KOSPI,하이트진로,"['환율하락 수혜', '지주사', '스포츠행사 수혜(올림픽, 월드컵 등)', '여름', '주류업(주정, 에탄올 등)', '日제품 불매운동(수혜)', '음식료업종']",0.0,0.998,0.002,dn/dnk
140,KOSPI,하이트진로홀딩스,"['지주사', '스포츠행사 수혜(올림픽, 월드컵 등)', '주류업(주정, 에탄올 등)', '日제품 불매운동(수혜)', '음식료업종']",0.462,0.039,0.498,dn/dnk
65650,KOSDAQ,하이퍼코퍼레이션,['치매'],0.033,0.966,0.001,dn/dnk
66130,KOSDAQ,하츠,"['황사/미세먼지', '리모델링/인테리어']",0.001,0.143,0.857,dn/dnk
36460,KOSPI,한국가스공사,"['자원개발', 'LNG(액화천연가스)', '셰일가스(Shale Gas)', '환율하락 수혜', '겨울', '도시가스']",0.254,0.732,0.014,dn/dnk
39340,KOSDAQ,한국경제TV,['미디어(방송/신문)'],0.0,0.966,0.034,dn/dnk
71050,KOSPI,한국금융지주,"['증권', 'STO(토큰증권 발행)', '인터넷은행', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '지주사', '카카오뱅크(kakao BANK)']",0.0,0.0,1.0,dn/dnk
25540,KOSPI,한국단자,"['자율주행차', '자동차부품', '전기차', 'LED']",0.007,0.95,0.043,dn/dnk
222980,KOSDAQ,한국맥널티,['음식료업종'],0.014,0.614,0.372,dn/dnk
10100,KOSPI,한국무브넥스,['자동차부품'],0.54,0.445,0.015,dn/dnk
256840,KOSDAQ,한국비엔씨,"['마리화나(대마)', '비만치료제', '의료기기', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '미용기기', '보톡스(보툴리눔톡신)']",0.036,0.127,0.837,dn/dnk
219750,KOSDAQ,한국비티비,"['의료기기', '미용기기']",0.006,0.011,0.983,dn/dnk
4090,KOSPI,한국석유,"['남북경협', '아스콘(아스팔트 콘크리트)']",0.006,0.847,0.147,dn/dnk
25550,KOSDAQ,한국선재,"['피팅(관이음쇠)/밸브', '해저터널(지하화/지하도로 등)']",0.006,0.725,0.268,dn/dnk
2200,KOSPI,한국수출포장,"['골판지 제조', '제지']",0.001,0.099,0.899,dn/dnk
2960,KOSPI,한국쉘석유,['윤활유'],0.0,0.0,1.0,dn/dnk
17890,KOSDAQ,한국알콜,"['밸류업(25년 기업가치 제고계획 발표)', '주류업(주정, 에탄올 등)']",0.001,0.167,0.832,dn/dnk
240,KOSPI,한국앤컴퍼니,"['타이어', '맥신(MXene)', '전기차', '지주사']",0.105,0.87,0.025,dn/dnk
15760,KOSPI,한국전력,"['LNG(액화천연가스)', '셰일가스(Shale Gas)', '풍력에너지', '환율하락 수혜', '남북경협', '태양광에너지', '원자력발전', '전력설비']",0.0,0.0,1.0,dn/dnk
41460,KOSDAQ,한국전자인증,"['지능형로봇/인공지능(AI)', '인터넷은행', '토스(toss)', '핀테크(FinTech)', '보안주(정보)', '사물인터넷', '블록체인']",0.0,0.002,0.998,dn/dnk
6200,KOSPI,한국전자홀딩스,"['지주사', '쿠팡(coupang)']",0.006,0.232,0.761,dn/dnk
101680,KOSDAQ,한국정밀기계,['공작기계'],0.869,0.129,0.002,dn/dnk
53300,KOSDAQ,한국정보인증,"['STO(토큰증권 발행)', '인터넷은행', '양자암호/양자컴퓨팅', '삼성페이', '핀테크(FinTech)', '보안주(정보)', '스테이블코인']",0.987,0.007,0.005,dn/dnk
25770,KOSDAQ,한국정보통신,"['삼성페이', '면세점', '핀테크(FinTech)', '전자결제(전자화폐)', '쿠팡(coupang)', '애플페이']",0.001,0.127,0.872,dn/dnk
458610,KOSDAQ,한국제12호스팩,['기업인수목적회사(SPAC)'],,,,dn/dnk
464440,KOSDAQ,한국제13호스팩,['기업인수목적회사(SPAC)'],,,,dn/dnk
479880,KOSDAQ,한국제15호스팩,['기업인수목적회사(SPAC)'],,,,
27970,KOSPI,한국제지,['제지'],0.003,0.272,0.725,dn/dnk
23350,KOSPI,한국종합기술,"['철도', '테마파크', '수자원(양적/질적 개선)', '재난/안전(지진/화재 등)']",0.001,0.085,0.914,dn/dnk
25890,KOSPI,한국주강,['공작기계'],0.008,0.985,0.008,dn/dnk
970,KOSPI,한국주철관,"['강관업체(Steel pipe)', '철강 중소형', '수자원(양적/질적 개선)']",0.0,0.0,1.0,dn/dnk
104700,KOSPI,한국철강,['철강 주요종목'],0.002,0.006,0.992,dn/dnk
62970,KOSDAQ,한국첨단소재,"['5G(5세대 이동통신)', '양자암호/양자컴퓨팅', '통신장비']",,,,
17960,KOSPI,한국카본,"['UAM(도심항공모빌리티)', '조선기자재', 'LNG(액화천연가스)', '셰일가스(Shale Gas)', '항공기부품']",0.0,0.0,1.0,dn/dnk
54040,KOSDAQ,한국컴퓨터,"['휴대폰부품', '스마트폰', 'OLED(유기 발광 다이오드)']",0.013,0.982,0.005,dn/dnk
161890,KOSPI,한국콜마,['화장품'],0.004,0.001,0.996,dn/dnk
161390,KOSPI,한국타이어앤테크놀로지,"['타이어', '밸류업(25년 기업가치 제고계획 발표)']",0.009,0.89,0.101,dn/dnk
7280,KOSPI,한국특강,['철강 중소형'],0.005,0.978,0.017,dn/dnk
32300,KOSDAQ,한국파마,"['제약업체', '치매', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)']",0.88,0.115,0.005,dn/dnk
37230,KOSDAQ,한국팩키지,['탈 플라스틱(친환경/생분해성 등)'],0.005,0.913,0.083,dn/dnk
448900,KOSDAQ,한국피아이엠,"['로봇(산업용/협동로봇 등)', '치아 치료(임플란트 등)', '자동차부품']",,,,
47810,KOSPI,한국항공우주,"['UAM(도심항공모빌리티)', '우주항공산업(누리호/인공위성 등)', '방위산업/전쟁 및 테러', '드론(Drone)', '코리아 밸류업 지수(Korea Value-up Index)', '항공기부품', '밸류업(25년 기업가치 제고계획 발표)']",0.0,0.0,0.999,dn/dnk
123690,KOSPI,한국화장품,['화장품'],0.165,0.819,0.015,dn/dnk
3350,KOSPI,한국화장품제조,['화장품'],0.005,0.259,0.736,dn/dnk
30520,KOSDAQ,한글과컴퓨터,"['우주항공산업(누리호/인공위성 등)', 'AI 챗봇(챗GPT 등)', '클라우드 컴퓨팅', '모바일콘텐츠(스마트폰/태블릿PC)']",0.0,0.004,0.996,dn/dnk
52600,KOSDAQ,한네트,"['화폐/금융자동화기기(디지털화폐 등)', '키오스크(KIOSK)']",0.0,0.062,0.938,dn/dnk
11500,KOSPI,한농화성,"['2차전지(전고체)', '2차전지', '2차전지(소재/부품)']",0.019,0.688,0.293,dn/dnk
2390,KOSPI,한독,"['비만치료제', '제약업체', '의료기기']",0.006,0.848,0.146,dn/dnk
92460,KOSDAQ,한라IMS,"['조선기자재', 'LED']",0.0,0.002,0.998,dn/dnk
125490,KOSDAQ,한라캐스트,"['로봇(산업용/협동로봇 등)', '지능형로봇/인공지능(AI)', '자율주행차', '자동차부품', '2025 하반기 신규상장']",,,,
53690,KOSPI,한미글로벌,"['네옴시티', '원자력발전']",0.003,0.018,0.979,dn/dnk
42700,KOSPI,한미반도체,"['코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '시스템반도체', 'HBM(고대역폭메모리)', '반도체 장비', '전자파']",0.211,0.787,0.002,dn/dnk
8930,KOSPI,한미사이언스,"['mRNA(메신저 리보핵산)', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(25년 기업가치 제고계획 발표)', '밸류업(24년 기업가치 제고계획 발표)', '지주사']",0.015,0.389,0.596,dn/dnk
